Input,Options,Expected,Output (raw),Predicted
"F: In dem Satz ""Sie schreibt regelmäßig Briefe an ihre Großeltern auf dem Land."", welches Wort kommt unmittelbar nach dem Wort ""auf""? A:","['Sie', 'schreibt', 'regelmäßig', 'Briefe', 'an', 'ihre', 'Großeltern', 'auf', 'dem', 'Land']",dem,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" s i e W s c h r e i b t W r e g e l m ä ß i g W b r i e f e W a n W i h r e W g r o ß e l t e r n W a u f W d e m W l a n d . "" , W w e l c h e s W w o r t W k o m m t W u n m i t t e l b a r W n a c h W d e m W w o r t W "" a u f "" ? W a : UTT_BOUNDARY a u f g a b e n W a u f W d e m W w o r t W "" a u","aufgaben auf dem wort ""au"
"F: In dem Satz ""Sie trägt eine rote Jacke im Winter und warme Stiefel dazu."", welches Wort kommt unmittelbar nach dem Wort ""trägt""? A:","['Sie', 'trägt', 'eine', 'rote', 'Jacke', 'im', 'Winter', 'und', 'warme', 'Stiefel', 'dazu']",eine,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" s i e W t r ä g t W e i n e W r o t e W j a c k e W i m W w i n t e r W u n d W w a r m e W s t i e f e l W d a z u . "" , W w e l c h e s W w o r t W k o m m t W u n m i t t e l b a r W n a c h W d e m W w o r t W "" t r ä g t "" ? W a : UTT_BOUNDARY j a c k e t t a r t i g e t t e n . "" ? W a : UTT_BOUNDARY","jackettartigetten.""? a:"
"F: In dem Satz ""Wir machen eine Wanderung durch den Wald bei schönem Wetter."", welches Wort kommt unmittelbar nach dem Wort ""schönem""? A:","['Wir', 'machen', 'eine', 'Wanderung', 'durch', 'den', 'Wald', 'bei', 'schönem', 'Wetter']",wetter,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" w i r W m a c h e n W e i n e W w a n d e r u n g W d u r c h W d e n W w a l d W b e i W s c h ö n e m W w e t t e r . "" , W w e l c h e s W w o r t W k o m m t W u n m i t t e l b a r W n a c h W d e m W w o r t W "" s c h ö n e m "" ? W a : UTT_BOUNDARY w a l d e n d e m m e s s e n "" ? W a : UTT_BOUNDARY","waldendemmessen""? a:"
"F: In dem Satz ""Der Hund bellt laut, wenn jemand an der Tür klingelt."", welches Wort folgt direkt auf das Wort ""der""? A:","['Der', 'Hund', 'bellt', 'laut', 'wenn', 'jemand', 'an', 'der', 'Tür', 'klingelt']",tür,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" d e r W h u n d W b e l l t W l a u t , W w e n n W j e m a n d W a n W d e r W t ü r W k l i n g e l t . "" , W w e l c h e s W w o r t W f o l g t W d i r e k t W a u f W d a s W w o r t W "" d e r "" ? W a : UTT_BOUNDARY j e m a n d e n "" ? W a : UTT_BOUNDARY","jemanden""? a:"
"Welches Wort steht im Satz ""Der Hund kuschelt sich zufrieden in seine warme Decke."" direkt nach ""kuschelt""? ","['Der', 'Hund', 'kuschelt', 'sich', 'zufrieden', 'in', 'seine', 'warme', 'Decke']",sich,"UTT_BOUNDARY w e l c h e s W w o r t W s t e h t W i m W s a t z W "" d e r W h u n d W k u s c h e l t W s i c h W z u f r i e d e n W i n W s e i n e W w a r m e W d e c k e . "" W d i r e k t W n a c h W "" k u s c h e l t "" ? UTT_BOUNDARY s e i n e n "" ? UTT_BOUNDARY","seinen""?"
"F: In dem Satz ""Wir besuchen das Schloss im nahegelegenen Ort am Sonntag."", welches Wort kommt unmittelbar nach dem Wort ""besuchen""? A:","['Wir', 'besuchen', 'das', 'Schloss', 'im', 'nahegelegenen', 'Ort', 'am', 'Sonntag']",das,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" w i r W b e s u c h e n W d a s W s c h l o s s W i m W n a h e g e l e g e n e n W o r t W a m W s o n n t a g . "" , W w e l c h e s W w o r t W k o m m t W u n m i t t e l b a r W n a c h W d e m W w o r t W "" b e s u c h e n "" ? W a : UTT_BOUNDARY d a s W w o r t W "" n a h e g e l e g e n "" ? W a","das wort ""nahegelegen""? a"
"F: In dem Satz ""Ich höre Musik, während ich meine Hausaufgaben mache zu Hause."", welches Wort kommt unmittelbar nach dem Wort ""meine""? A:","['Ich', 'höre', 'Musik', 'während', 'ich', 'meine', 'Hausaufgaben', 'mache', 'zu', 'Hause']",hausaufgaben,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" i c h W h ö r e W m u s i k , W w ä h r e n d W i c h W m e i n e W h a u s a u f g a b e n W m a c h e W z u W h a u s e . "" , W w e l c h e s W w o r t W k o m m t W u n m i t t e l b a r W n a c h W d e m W w o r t W "" m e i n e "" ? W a : UTT_BOUNDARY h a u s a u f g a b e n . "" ? W a : UTT_BOUNDARY","hausaufgaben.""? a:"
"Welches Wort steht im Satz ""Er fährt jeden Morgen mit dem Fahrrad zur Arbeit in die Stadt."" direkt nach ""in""? ","['Er', 'fährt', 'jeden', 'Morgen', 'mit', 'dem', 'Fahrrad', 'zur', 'Arbeit', 'in', 'die', 'Stadt']",die,"UTT_BOUNDARY w e l c h e s W w o r t W s t e h t W i m W s a t z W "" e r W f ä h r t W j e d e n W m o r g e n W m i t W d e m W f a h r r a d W z u r W a r b e i t W i n W d i e W s t a d t . "" W d i r e k t W n a c h W "" i n "" ? UTT_BOUNDARY d i e W k i r c h e "" ? UTT_BOUNDARY","die kirche""?"
"F: In dem Satz ""Ich koche heute eine Suppe mit frischem Gemüse."", welches Wort folgt direkt auf das Wort ""Suppe""? A:","['Ich', 'koche', 'heute', 'eine', 'Suppe', 'mit', 'frischem', 'Gemüse']",mit,"UTT_BOUNDARY f : W i n W d e m W s a t z W "" i c h W k o c h e W h e u t e W e i n e W s u p p e W m i t W f r i s c h e m W g e m ü s e . "" , W w e l c h e s W w o r t W f o l g t W d i r e k t W a u f W d a s W w o r t W "" s u p p e "" ? W a : UTT_BOUNDARY m i t t a g e s s e n . "" ? W a : UTT_BOUNDARY","mittagessen.""? a:"
"Welches Wort steht im Satz ""Die Katze schläft zufrieden auf dem gemütlichen Sofa im Wohnzimmer."" direkt nach ""Katze""? ","['Die', 'Katze', 'schläft', 'zufrieden', 'auf', 'dem', 'gemütlichen', 'Sofa', 'im', 'Wohnzimmer']",schläft,"UTT_BOUNDARY w e l c h e s W w o r t W s t e h t W i m W s a t z W "" d i e W k a t z e W s c h l ä f t W z u f r i e d e n W a u f W d e m W g e m ü t l i c h e n W s o f a W i m W w o h n z i m m e r . "" W d i r e k t W n a c h W "" k a t z e "" ? UTT_BOUNDARY s o f a s c h u h e n "" ? UTT_BOUNDARY","sofaschuhen""?"
